Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 13 [0/49000 (0%)]	Train Loss: 3.028465	Val Loss: 0.853180	Val Acc: 70
Train Epoch: 13 [5120/49000 (10%)]	Train Loss: 0.759092	Val Loss: 0.819226	Val Acc: 71
Train Epoch: 13 [10240/49000 (21%)]	Train Loss: 0.643416	Val Loss: 0.815616	Val Acc: 72
Train Epoch: 13 [15360/49000 (31%)]	Train Loss: 0.641515	Val Loss: 0.790602	Val Acc: 73
Train Epoch: 13 [20480/49000 (42%)]	Train Loss: 0.600116	Val Loss: 0.778864	Val Acc: 74
Train Epoch: 13 [25600/49000 (52%)]	Train Loss: 0.679901	Val Loss: 0.769790	Val Acc: 73
Train Epoch: 13 [30720/49000 (62%)]	Train Loss: 0.683290	Val Loss: 0.783947	Val Acc: 73
Train Epoch: 13 [35840/49000 (73%)]	Train Loss: 0.583973	Val Loss: 0.752387	Val Acc: 74
Train Epoch: 13 [40960/49000 (83%)]	Train Loss: 0.604605	Val Loss: 0.764358	Val Acc: 75
Train Epoch: 13 [46080/49000 (94%)]	Train Loss: 0.735407	Val Loss: 0.759212	Val Acc: 75
Train Epoch: 14 [0/49000 (0%)]	Train Loss: 3.418510	Val Loss: 0.777553	Val Acc: 73
Train Epoch: 14 [5120/49000 (10%)]	Train Loss: 0.674009	Val Loss: 0.766684	Val Acc: 74
Train Epoch: 14 [10240/49000 (21%)]	Train Loss: 0.612750	Val Loss: 0.759661	Val Acc: 74
Train Epoch: 14 [15360/49000 (31%)]	Train Loss: 0.588351	Val Loss: 0.759076	Val Acc: 75
Train Epoch: 14 [20480/49000 (42%)]	Train Loss: 0.616540	Val Loss: 0.753809	Val Acc: 74
Train Epoch: 14 [25600/49000 (52%)]	Train Loss: 0.582093	Val Loss: 0.745795	Val Acc: 75
Train Epoch: 14 [30720/49000 (62%)]	Train Loss: 0.635508	Val Loss: 0.751144	Val Acc: 75
Train Epoch: 14 [35840/49000 (73%)]	Train Loss: 0.578879	Val Loss: 0.756339	Val Acc: 75
Train Epoch: 14 [40960/49000 (83%)]	Train Loss: 0.566700	Val Loss: 0.771374	Val Acc: 74
Train Epoch: 14 [46080/49000 (94%)]	Train Loss: 0.564849	Val Loss: 0.739202	Val Acc: 75
Train Epoch: 15 [0/49000 (0%)]	Train Loss: 3.392373	Val Loss: 0.765910	Val Acc: 74
Train Epoch: 15 [5120/49000 (10%)]	Train Loss: 0.577691	Val Loss: 0.754861	Val Acc: 75
Train Epoch: 15 [10240/49000 (21%)]	Train Loss: 0.545981	Val Loss: 0.762031	Val Acc: 76
Train Epoch: 15 [15360/49000 (31%)]	Train Loss: 0.519700	Val Loss: 0.778630	Val Acc: 74
Train Epoch: 15 [20480/49000 (42%)]	Train Loss: 0.559051	Val Loss: 0.794180	Val Acc: 73
Train Epoch: 15 [25600/49000 (52%)]	Train Loss: 0.546869	Val Loss: 0.748283	Val Acc: 75
Train Epoch: 15 [30720/49000 (62%)]	Train Loss: 0.497990	Val Loss: 0.725903	Val Acc: 75
Train Epoch: 15 [35840/49000 (73%)]	Train Loss: 0.589484	Val Loss: 0.779115	Val Acc: 73
Train Epoch: 15 [40960/49000 (83%)]	Train Loss: 0.535546	Val Loss: 0.734383	Val Acc: 75
Train Epoch: 15 [46080/49000 (94%)]	Train Loss: 0.625767	Val Loss: 0.762494	Val Acc: 74
Train Epoch: 16 [0/49000 (0%)]	Train Loss: 2.920165	Val Loss: 0.767697	Val Acc: 74
Train Epoch: 16 [5120/49000 (10%)]	Train Loss: 0.633284	Val Loss: 0.746453	Val Acc: 76
Train Epoch: 16 [10240/49000 (21%)]	Train Loss: 0.531491	Val Loss: 0.753983	Val Acc: 74
Train Epoch: 16 [15360/49000 (31%)]	Train Loss: 0.567565	Val Loss: 0.751264	Val Acc: 74
Train Epoch: 16 [20480/49000 (42%)]	Train Loss: 0.491143	Val Loss: 0.726905	Val Acc: 75
Train Epoch: 16 [25600/49000 (52%)]	Train Loss: 0.586651	Val Loss: 0.752572	Val Acc: 75
Train Epoch: 16 [30720/49000 (62%)]	Train Loss: 0.563373	Val Loss: 0.733698	Val Acc: 76
Train Epoch: 16 [35840/49000 (73%)]	Train Loss: 0.550795	Val Loss: 0.718616	Val Acc: 77
